code,name,family,file,size,notes,source
OM2-1V,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_2_OM2-1V.svg (was: scaled from the dimensioned OM2-1V drawing (thumbnail)),Original PDFs/shsd-2012-section10.pdf#page=4
OM2-2H,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_2_OM2-2H.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section10.pdf#page=4
OM2-1H,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_2_OM2-1H.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section10.pdf#page=4
OM-3R(L),COLOR: STRIPES,Object Markers,COLOR_STRIPES_OM-3RL.svg,12.0x15.4 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3R(L),COLOR: STRIPES,Object Markers,COLOR_STRIPES_BLACK_OM-3RL.svg,12.0x17.7 in,scaled from the dimensioned OM-3R (L) drawing (thumbnail),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3R(L),COLOR: STRIPES,Object Markers,COLOR_STRIPES_VAR3_OM-3RL.svg,12.0x17.7 in,scaled from the dimensioned OM-3R (L) drawing (thumbnail),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3R(L),COLOR: STRIPES,Object Markers,COLOR_STRIPES_BLACK_OM-3RL_2.svg,12.0x17.7 in,scaled from the dimensioned OM-3R (L) drawing (thumbnail),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3R(L),COLOR: STRIPES,Object Markers,COLOR_STRIPES_VAR5_OM-3RL.svg,12.0x15.6 in,scaled from the dimensioned OM-3R (L) drawing (thumbnail),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3C,COLOR: STRIPES,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_OM-3C.svg (was: scale from the drawing's overall width dimension (12.0 in)),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3C,COLOR: STRIPES,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_OM-3C.svg (was: scaled from the dimensioned OM-3C drawing (thumbnail)),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3C,COLOR: STRIPES,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_OM-3C.svg (was: scaled from the dimensioned OM-3C drawing (thumbnail)),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3C,COLOR: STRIPES,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_OM-3C.svg (was: scaled from the dimensioned OM-3C drawing (thumbnail)),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3C,COLOR: STRIPES,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_OM-3C.svg (was: scaled from the dimensioned OM-3C drawing (thumbnail)),Original PDFs/shsd-2012-section10.pdf#page=5
OM-3C,COLOR: STRIPES,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_OM-3C.svg (was: scaled from the dimensioned OM-3C drawing (thumbnail)),Original PDFs/shsd-2012-section10.pdf#page=5
OM4-1,REFLECTORS — RED  (RETRO),Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_4_OM4-1.svg (was: scale from the drawing's side dimension (18.0 in)),Original PDFs/shsd-2012-section10.pdf#page=6
OM4-3,REFLECTORS — RED  (RETRO),Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_4_OM4-3.svg (was: no dimension of its own; drawn to the same size as OM4-1 on the sheet — check),Original PDFs/shsd-2012-section10.pdf#page=6
OM4-2,REFLECTORS — RED  (RETRO),Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_4_OM4-2.svg (was: no dimension of its own; drawn to the same size as OM4-1 on the sheet — check),Original PDFs/shsd-2012-section10.pdf#page=6
D9-11a,GUIDE SIGN,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_COMPRESSED_NATURAL_GAS_D9-11a.svg (was: 1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check),Original PDFs/shsd-2012-section11.pdf#page=90
D9-7,GUIDE SIGN,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/GAS_D9-7.svg (was: 1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check),Original PDFs/shsd-2012-section11.pdf#page=90
D9-11c,GUIDE SIGN,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_ETHANOL_D9-11c.svg (was: 1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check),Original PDFs/shsd-2012-section11.pdf#page=90
D9-11e,GUIDE SIGN,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_LIQUEFIED_PETROLEUM_GAS_D9-11e.svg (was: 1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check),Original PDFs/shsd-2012-section11.pdf#page=90
D9-11,GUIDE SIGN,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DIESEL_FUEL_D9-11.svg (was: 1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check),Original PDFs/shsd-2012-section11.pdf#page=90
D9-11d,GUIDE SIGN,intervene/Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_LIQUEFIED_NATURAL_GAS_D9-11d.svg (was: 1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check),Original PDFs/shsd-2012-section11.pdf#page=90
D9-11f,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALTERNATIVE_FUEL_HYDROGEN_D9-11f.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section11.pdf#page=90
W9-11b,,Warning Signs,SIGN_W9-11b.svg,23.7x12.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=91
W9-11b,,Warning Signs,SIGN_BLACK_W9-11b.svg,36.9x52.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=91
RS-055,,Symbols and Arrows,SIGN_RS-055.svg,16.0x16.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=101
RS-058,,Symbols and Arrows,SIGN_RS-058.svg,16.0x16.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=101
RS-005,,Symbols and Arrows,SIGN_RS-005.svg,25.2x25.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=102
RS-002,,Symbols and Arrows,SIGN_RS-002.svg,29.0x5.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=102
RS-002,,Symbols and Arrows,SIGN_VAR2_RS-002.svg,17.6x20.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=102
RS-006,,Symbols and Arrows,SIGN_RS-006.svg,17.4x28.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=103
RS-007,,Symbols and Arrows,SIGN_RS-007.svg,13.1x21.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=103
RS-007,,Symbols and Arrows,SIGN_VAR2_RS-007.svg,12.2x5.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=103
RS-007,,Symbols and Arrows,SIGN_VAR3_RS-007.svg,12.2x5.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=103
RS-008,,Symbols and Arrows,SIGN_RS-008.svg,19.3x27.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=104
RS-009,,Symbols and Arrows,SIGN_RS-009.svg,11.0x28.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=104
RS-010,,Symbols and Arrows,SIGN_RS-010.svg,16.7x9.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=105
RS-010,,Symbols and Arrows,SIGN_VAR2_RS-010.svg,41.7x22.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=105
RS-011,,Symbols and Arrows,SIGN_RS-011.svg,25.3x30.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=105
RS-012,,Symbols and Arrows,SIGN_RS-012.svg,38.4x24.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=106
RS-013,,Symbols and Arrows,SIGN_RS-013.svg,23.3x28.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=106
RS-015,,Symbols and Arrows,SIGN_RS-015.svg,26.2x28.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=107
RS-017,,Symbols and Arrows,SIGN_RS-017.svg,23.9x19.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=107
RS-017,,Symbols and Arrows,SIGN_VAR2_RS-017.svg,18.2x10.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=107
RS-020,,Symbols and Arrows,SIGN_RS-020.svg,12.3x25.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=108
RS-020,,Symbols and Arrows,SIGN_VAR2_RS-020.svg,19.0x13.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=108
RS-021,,Symbols and Arrows,SIGN_RS-021.svg,11.4x23.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=108
RS-023,,Symbols and Arrows,SIGN_RS-023.svg,14.2x23.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=109
RS-022,,Symbols and Arrows,SIGN_RS-022.svg,14.1x23.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=109
RS-022,,Symbols and Arrows,SIGN_VAR2_RS-022.svg,11.3x23.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=109
RS-026,,Symbols and Arrows,SIGN_RS-026.svg,35.1x26.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=110
RS-024,,Symbols and Arrows,SIGN_RS-024.svg,25.6x25.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=110
RS-027,,Symbols and Arrows,SIGN_RS-027.svg,23.7x28.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=111
RS-030,,Symbols and Arrows,SIGN_RS-030.svg,24.1x19.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=111
RS-030,,Symbols and Arrows,SIGN_VAR2_RS-030.svg,15.6x7.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=111
RS-031,,Symbols and Arrows,SIGN_RS-031.svg,23.1x28.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=112
RS-034,,Symbols and Arrows,SIGN_RS-034.svg,21.6x28.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=112
RS-035,,Symbols and Arrows,SIGN_RS-035.svg,23.9x21.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=113
RS-036,,Symbols and Arrows,SIGN_RS-036.svg,16.3x24.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=113
RS-039,,Symbols and Arrows,SIGN_RS-039.svg,31.3x28.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=114
RS-037,,Symbols and Arrows,SIGN_RS-037.svg,31.2x28.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=114
RS-040,,Symbols and Arrows,SIGN_RS-040.svg,43.9x27.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=115
RS-041,,Symbols and Arrows,SIGN_RS-041.svg,34.1x16.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=115
RS-041,,Symbols and Arrows,SIGN_VAR2_RS-041.svg,29.1x14.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=115
RS-043,,Symbols and Arrows,SIGN_RS-043.svg,30.1x27.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=116
RS-042,,Symbols and Arrows,SIGN_RS-042.svg,25.5x8.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=116
RS-042,,Symbols and Arrows,SIGN_VAR2_RS-042.svg,16.5x9.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=116
RS-044,,Symbols and Arrows,SIGN_RS-044.svg,38.4x26.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=117
RS-045,,Symbols and Arrows,SIGN_RS-045.svg,30.1x27.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=117
RS-046,,Symbols and Arrows,SIGN_RS-046.svg,26.2x1.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=118
RS-046,,Symbols and Arrows,SIGN_VAR2_RS-046.svg,28.1x22.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=118
RS-047,,Symbols and Arrows,SIGN_RS-047.svg,29.6x16.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=118
RS-047,,Symbols and Arrows,SIGN_VAR2_RS-047.svg,23.2x18.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=118
RS-049,,Symbols and Arrows,SIGN_RS-049.svg,33.5x29.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=119
RS-048,,Symbols and Arrows,SIGN_RS-048.svg,29.0x20.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=119
RS-048,,Symbols and Arrows,SIGN_VAR2_RS-048.svg,18.6x21.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=119
RS-052,,Symbols and Arrows,SIGN_RS-052.svg,19.7x5.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=120
RS-052,,Symbols and Arrows,SIGN_VAR2_RS-052.svg,32.2x19.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=120
RS-050,,Symbols and Arrows,SIGN_RS-050.svg,16.3x21.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=120
RS-050,,Symbols and Arrows,SIGN_VAR2_RS-050.svg,10.0x10.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=120
RS-053,,Symbols and Arrows,SIGN_RS-053.svg,25.9x28.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=121
RS-054,,Symbols and Arrows,SIGN_RS-054.svg,36.6x15.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=121
RS-054,,Symbols and Arrows,SIGN_VAR2_RS-054.svg,32.8x15.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=121
RS-055,,Symbols and Arrows,SIGN_RS-055_2.svg,43.7x5.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=122
RS-055,,Symbols and Arrows,SIGN_VAR2_RS-055.svg,47.0x13.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section11.pdf#page=122
RS-056,,Symbols and Arrows,SIGN_RS-056.svg,28.2x3.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=122
RS-056,,Symbols and Arrows,SIGN_VAR2_RS-056.svg,28.2x3.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section11.pdf#page=122
